chrs,names,ids
chr14,ENSG00000257272,ENSG00000257272
chr14,ENSG00000257307,ENSG00000257307
chr14,ENSG00000258342,ENSG00000258342
chr14,ENSG00000257614,ENSG00000257614
chr14,ILF2P2,ENSG00000257720
chr14,ENSG00000257826,ENSG00000257826
chr14,LINC00609,ENSG00000257585
chr14,PTCSC3,ENSG00000259104
chr14,ENSG00000289098,ENSG00000289098
chr14,ENSG00000258844,ENSG00000258844
chr14,RN7SKP21,ENSG00000252312
chr14,MBIP,ENSG00000151332
chr14,ENSG00000283098,ENSG00000283098
chr14,ENSG00000290759,ENSG00000290759
chr14,DPPA3P2,ENSG00000188831
chr14,RNU7-93P,ENSG00000238540
chr14,SFTA3,ENSG00000257520
chr14,NKX2-1,ENSG00000136352
chr14,NKX2-1-AS1,ENSG00000253563
chr14,PHKBP2,ENSG00000258467
chr14,RPL29P3,ENSG00000243730
chr14,NKX2-8,ENSG00000136327
chr14,RN7SKP257,ENSG00000201395
chr14,ENSG00000258661,ENSG00000258661
chr14,PAX9,ENSG00000198807
chr14,SLC25A21,ENSG00000183032
chr14,ENSG00000258690,ENSG00000258690
chr14,ENSG00000258601,ENSG00000258601
chr14,MIR4503,ENSG00000266327
chr14,ENSG00000258827,ENSG00000258827
chr14,SLC25A21-AS1,ENSG00000258708
chr14,RNU6-273P,ENSG00000252746
chr14,MIPOL1,ENSG00000151338
chr14,ENSG00000289687,ENSG00000289687
chr14,RNU6-886P,ENSG00000207046
chr14,ENSG00000259087,ENSG00000259087
chr14,ENSG00000289903,ENSG00000289903
chr14,FOXA1,ENSG00000129514
chr14,TTC6,ENSG00000139865
chr14,ENSG00000200385,ENSG00000200385
chr14,RNU6-1277P,ENSG00000201431
chr14,LINC00517,ENSG00000259091
chr14,ENSG00000258696,ENSG00000258696
chr14,ENSG00000259048,ENSG00000259048
chr14,ENSG00000258649,ENSG00000258649
chr14,SSTR1,ENSG00000139874
chr14,CLEC14A,ENSG00000176435
chr14,ENSG00000259072,ENSG00000259072
chr14,ENSG00000271468,ENSG00000271468
chr14,KRT8P1,ENSG00000258948
chr14,LINC00639,ENSG00000259070
chr14,ENSG00000258680,ENSG00000258680
chr14,ENSG00000270713,ENSG00000270713
chr14,SEC23A,ENSG00000100934
chr14,ENSG00000259121,ENSG00000259121
chr14,SEC23A-AS1,ENSG00000258651
chr14,PPIAP4,ENSG00000258591
chr14,GEMIN2,ENSG00000092208
chr14,TRAPPC6B,ENSG00000182400
chr14,ENSG00000285830,ENSG00000285830
chr14,RPL7AP2,ENSG00000241984
chr14,PNN-AS1,ENSG00000259083
chr14,PNN,ENSG00000100941
chr14,ENSG00000258671,ENSG00000258671
chr14,YTHDF2P1,ENSG00000270503
chr14,MIA2,ENSG00000150527
chr14,MIA2-AS1,ENSG00000258940
chr14,GLRX5P3,ENSG00000271424
chr14,COILP1,ENSG00000259100
chr14,FBXO33,ENSG00000165355
chr14,ENSG00000258526,ENSG00000258526
chr14,ENSG00000286123,ENSG00000286123
chr14,ENSG00000286099,ENSG00000286099
chr14,LINC02315,ENSG00000251363
chr14,ENSG00000258385,ENSG00000258385
chr14,ENSG00000279972,ENSG00000279972
chr14,ENSG00000258901,ENSG00000258901
chr14,LRFN5-DT,ENSG00000258636
chr14,ENSG00000251858,ENSG00000251858
chr14,ENSG00000289436,ENSG00000289436
chr14,LRFN5,ENSG00000165379
chr14,FKBP1BP1,ENSG00000258536
chr14,ENSG00000259149,ENSG00000259149
chr14,ENSG00000258394,ENSG00000258394
chr14,ENSG00000258850,ENSG00000258850
chr14,ENSG00000258505,ENSG00000258505
chr14,ENSG00000258622,ENSG00000258622
chr14,YWHAQP1,ENSG00000258934
chr14,ENSG00000259047,ENSG00000259047
chr14,TUBBP3,ENSG00000258406
chr14,HNRNPUP1,ENSG00000259051
chr14,ENSG00000286464,ENSG00000286464
chr14,KRT8P2,ENSG00000258828
chr14,ENSG00000258387,ENSG00000258387
chr14,ARHGAP16P,ENSG00000258894
chr14,LINC02307,ENSG00000258969
chr14,EIF4BP1,ENSG00000259019
chr14,ENSG00000259137,ENSG00000259137
chr14,YWHAZP1,ENSG00000259148
chr14,ENSG00000259126,ENSG00000259126
chr14,LINC02277,ENSG00000258487
chr14,FSCB,ENSG00000189139
chr14,ENSG00000258747,ENSG00000258747
chr14,LINC02302,ENSG00000258998
chr14,DOCK11P1,ENSG00000259000
chr14,RRAGAP1-AS1,ENSG00000258633
chr14,ENSG00000258509,ENSG00000258509
chr14,RRAGAP1,ENSG00000259046
chr14,C14orf28,ENSG00000179476
chr14,ENSG00000258949,ENSG00000258949
chr14,KLHL28,ENSG00000179454
chr14,TOGARAM1,ENSG00000198718
chr14,ENSG00000278147,ENSG00000278147
chr14,PRPF39-DT,ENSG00000249163
chr14,PRPF39,ENSG00000185246
chr14,SNORD58,ENSG00000212615
chr14,SNORD127,ENSG00000239043
chr14,FKBP3,ENSG00000100442
chr14,FANCM,ENSG00000187790
chr14,MIS18BP1,ENSG00000129534
chr14,RNU6-552P,ENSG00000199739
chr14,DNAJC19P9,ENSG00000258608
chr14,ENSG00000260046,ENSG00000260046
chr14,ENSG00000257900,ENSG00000257900
chr14,ENSG00000258746,ENSG00000258746
chr14,ENSG00000258845,ENSG00000258845
chr14,LINC02303,ENSG00000258616
chr14,LINC00871,ENSG00000258700
chr14,RPL10L,ENSG00000165496
chr14,MDGA2,ENSG00000139915
chr14,ENSG00000251735,ENSG00000251735
chr14,RPA2P1,ENSG00000258392
chr14,RPL13AP2,ENSG00000244053
chr14,RPS15AP3,ENSG00000214903
chr14,MIR548Y,ENSG00000263945
chr14,LINC00648,ENSG00000259129
chr14,ENSG00000259117,ENSG00000259117
chr14,ENSG00000258639,ENSG00000258639
chr14,ENSG00000286595,ENSG00000286595
chr14,ENSG00000289195,ENSG00000289195
chr14,ENSG00000287492,ENSG00000287492
chr14,ENSG00000270359,ENSG00000270359
chr14,RNU6-297P,ENSG00000207366
chr14,ENSG00000258751,ENSG00000258751
chr14,ENSG00000258750,ENSG00000258750
chr14,RPL18P1,ENSG00000242417
chr14,ENSG00000258381,ENSG00000258381
chr14,ENSG00000258868,ENSG00000258868
chr14,ATP5MC2P2,ENSG00000258401
chr14,RNA5SP384,ENSG00000252424
chr14,RPS29,ENSG00000213741
chr14,RPL32P29,ENSG00000244270
chr14,RN7SL1,ENSG00000276168
chr14,LRR1,ENSG00000165501
chr14,RHOQP1,ENSG00000258568
chr14,ENSG00000278009,ENSG00000278009
chr14,RPL36AL,ENSG00000165502
chr14,MGAT2,ENSG00000168282
chr14,ENSG00000258377,ENSG00000258377
chr14,DNAAF2,ENSG00000165506
chr14,ENSG00000258450,ENSG00000258450
chr14,POLE2,ENSG00000100479
chr14,STK16P1,ENSG00000259155
chr14,ENSG00000258462,ENSG00000258462
chr14,RNU6ATAC30P,ENSG00000221114
chr14,KLHDC1,ENSG00000197776
chr14,ENSG00000258400,ENSG00000258400
chr14,KLHDC2,ENSG00000165516
chr14,NEMF,ENSG00000165525
chr14,RNU6-539P,ENSG00000252474
chr14,RN7SL3,ENSG00000278771
chr14,ENSG00000282885,ENSG00000282885
chr14,RN7SL2,ENSG00000274012
chr14,ENSG00000278002,ENSG00000278002
chr14,ARF6,ENSG00000165527
chr14,RNU6-189P,ENSG00000251929
chr14,LINC01588,ENSG00000214900
chr14,MIR6076,ENSG00000278038
chr14,PDLIM1P1,ENSG00000270788
chr14,ENSG00000243038,ENSG00000243038
chr14,ENSG00000289531,ENSG00000289531
chr14,RN7SKP193,ENSG00000201358
chr14,VCPKMT,ENSG00000100483
chr14,SOS2,ENSG00000100485
chr14,L2HGDH,ENSG00000087299
chr14,MIR4504,ENSG00000264712
chr14,DMAC2L,ENSG00000125375
chr14,CDKL1,ENSG00000100490
chr14,ENSG00000259071,ENSG00000259071
chr14,ENSG00000258857,ENSG00000258857
chr14,MAP4K5,ENSG00000012983
chr14,ENSG00000259113,ENSG00000259113
chr14,ENSG00000273675,ENSG00000273675
chr14,ATL1,ENSG00000198513
chr14,SNRPGP1,ENSG00000258577
chr14,SAV1,ENSG00000151748
chr14,RN7SL452P,ENSG00000243103
chr14,ENSG00000269906,ENSG00000269906
chr14,ENSG00000289866,ENSG00000289866
chr14,ZFP64P1,ENSG00000258491
chr14,NIN,ENSG00000100503
chr14,ENSG00000270062,ENSG00000270062
chr14,ENSG00000288855,ENSG00000288855
chr14,ENSG00000258843,ENSG00000258843
chr14,ENSG00000285747,ENSG00000285747
chr14,ENSG00000252945,ENSG00000252945
chr14,ENSG00000258687,ENSG00000258687
chr14,PYGL,ENSG00000100504
chr14,ABHD12B,ENSG00000131969
chr14,ENSG00000258745,ENSG00000258745
chr14,ENSG00000258711,ENSG00000258711
chr14,TRIM9,ENSG00000100505
chr14,ENSG00000287990,ENSG00000287990
chr14,ENSG00000259055,ENSG00000259055
chr14,TMX1,ENSG00000139921
chr14,LINC00519,ENSG00000258955
chr14,LINC00640,ENSG00000258479
chr14,ENSG00000258942,ENSG00000258942
chr14,FRMD6-AS2,ENSG00000258537
chr14,SETP2,ENSG00000258893
chr14,FRMD6,ENSG00000139926
chr14,RNU6-1291P,ENSG00000252400
chr14,RNA5SP385,ENSG00000251756
chr14,RNU6-301P,ENSG00000207004
chr14,ENSG00000259111,ENSG00000259111
chr14,OR7E105P,ENSG00000258423
chr14,OR7E106P,ENSG00000258550
chr14,ENSG00000258535,ENSG00000258535
chr14,OR7E159P,ENSG00000258849
chr14,ENSG00000259157,ENSG00000259157
chr14,GNG2,ENSG00000186469
chr14,ENSG00000258928,ENSG00000258928
chr14,ENSG00000259007,ENSG00000259007
chr14,ENSG00000258854,ENSG00000258854
chr14,RTRAF,ENSG00000087302
chr14,NID2,ENSG00000087303
chr14,LINC02319,ENSG00000258694
chr14,COX5AP2,ENSG00000258981
chr14,ENSG00000258440,ENSG00000258440
chr14,PTGDR,ENSG00000168229
chr14,ENSG00000261208,ENSG00000261208
chr14,ENSG00000289424,ENSG00000289424
chr14,PTGER2,ENSG00000125384
chr14,TXNDC16,ENSG00000087301
chr14,GPR137C,ENSG00000180998
chr14,ERO1A,ENSG00000197930
chr14,ENSG00000258757,ENSG00000258757
chr14,PSMC6,ENSG00000100519
chr14,STYX,ENSG00000198252
chr14,GNPNAT1,ENSG00000100522
chr14,ENSG00000259049,ENSG00000259049
chr14,ENSG00000285664,ENSG00000285664
chr14,ENSG00000258698,ENSG00000258698
chr14,ENSG00000258802,ENSG00000258802
chr14,FERMT2,ENSG00000073712
chr14,ENSG00000271075,ENSG00000271075
chr14,ENSG00000288045,ENSG00000288045
chr14,ENSG00000258503,ENSG00000258503
chr14,ENSG00000258993,ENSG00000258993
chr14,DDHD1,ENSG00000100523
chr14,ENSG00000258985,ENSG00000258985
chr14,DDHD1-DT,ENSG00000258731
chr14,ENSG00000237356,ENSG00000237356
chr14,ENSG00000286730,ENSG00000286730
chr14,ENSG00000225680,ENSG00000225680
chr14,RPS3AP46,ENSG00000226132
chr14,LINC02331,ENSG00000235269
chr14,ENSG00000231922,ENSG00000231922
chr14,MIR5580,ENSG00000266431
chr14,BMP4,ENSG00000125378
chr14,ENSG00000287156,ENSG00000287156
chr14,ATP5F1CP1,ENSG00000224004
chr14,CDKN3,ENSG00000100526
chr14,CNIH1,ENSG00000100528
chr14,ENSG00000258753,ENSG00000258753
chr14,GMFB,ENSG00000197045
chr14,CGRRF1,ENSG00000100532
chr14,SAMD4A,ENSG00000020577
chr14,SAMD4A-AS1,ENSG00000285774
chr14,GCH1,ENSG00000131979
chr14,RNU6ATAC9P,ENSG00000252019
chr14,MIR4308,ENSG00000265432
chr14,FDPSP3,ENSG00000258872
chr14,WDHD1,ENSG00000198554
chr14,RPSAP13,ENSG00000233924
chr14,SOCS4,ENSG00000180008
chr14,MAPK1IP1L,ENSG00000168175
chr14,ENSG00000289523,ENSG00000289523
chr14,LGALS3,ENSG00000131981
chr14,DLGAP5,ENSG00000126787
chr14,ENSG00000258050,ENSG00000258050
chr14,ENSG00000279392,ENSG00000279392
chr14,COX5AP1,ENSG00000271180
chr14,FBXO34-AS1,ENSG00000258413
chr14,FBXO34,ENSG00000178974
chr14,ENSG00000239686,ENSG00000239686
chr14,CHMP4BP1,ENSG00000258469
chr14,ENSG00000258455,ENSG00000258455
chr14,ATG14,ENSG00000126775
chr14,HMGN1P1,ENSG00000259318
chr14,RPL21P6,ENSG00000239199
chr14,TBPL2,ENSG00000182521
chr14,KTN1-AS1,ENSG00000186615
chr14,RPL7AP4,ENSG00000213641
chr14,ABI1P1,ENSG00000271484
chr14,KTN1,ENSG00000126777
chr14,ENSG00000258784,ENSG00000258784
chr14,RPL13AP3,ENSG00000177350
chr14,LINC00520,ENSG00000258791
chr14,ENSG00000259868,ENSG00000259868
chr14,ENSG00000277763,ENSG00000277763
chr14,PELI2,ENSG00000139946
chr14,ENSG00000259483,ENSG00000259483
chr14,ENSG00000275569,ENSG00000275569
chr14,LINC02284,ENSG00000259719
chr14,TMEM260,ENSG00000070269
chr14,ENSG00000258803,ENSG00000258803
chr14,ENSG00000258428,ENSG00000258428
chr14,ENSG00000259133,ENSG00000259133
chr14,RPL36AP1,ENSG00000242995
chr14,ENSG00000258703,ENSG00000258703
chr14,OTX2,ENSG00000165588
chr14,OTX2-AS1,ENSG00000248550
chr14,ENSG00000258776,ENSG00000258776
chr14,RN7SL461P,ENSG00000243801
chr14,RNU6-1204P,ENSG00000200818
chr14,ENSG00000286257,ENSG00000286257
chr14,RPL3P3,ENSG00000243388
chr14,ENSG00000258758,ENSG00000258758
chr14,ENSG00000259136,ENSG00000259136
chr14,ENSG00000258592,ENSG00000258592
chr14,EXOC5,ENSG00000070367
chr14,AP5M1,ENSG00000053770
chr14,ENSG00000286355,ENSG00000286355
chr14,ENSG00000259008,ENSG00000259008
chr14,NAA30,ENSG00000139977
chr14,CCDC198,ENSG00000100557
chr14,SLC35F4,ENSG00000151812
chr14,ENSG00000259039,ENSG00000259039
chr14,ENSG00000258856,ENSG00000258856
chr14,RN7SKP99,ENSG00000252837
chr14,ENSG00000259969,ENSG00000259969
chr14,ARMH4,ENSG00000139971
chr14,ENSG00000258836,ENSG00000258836
chr14,UBA52P3,ENSG00000243023
chr14,RN7SL598P,ENSG00000243700
chr14,ENSG00000258519,ENSG00000258519
chr14,ACTR10,ENSG00000131966
chr14,PSMA3,ENSG00000100567
chr14,ENSG00000258682,ENSG00000258682
chr14,PSMA3-AS1,ENSG00000257621
chr14,HMGB1P14,ENSG00000180189
chr14,LINC00216,ENSG00000279636
chr14,RNU6-341P,ENSG00000252782
chr14,ARID4A,ENSG00000032219
chr14,TOMM20L-DT,ENSG00000258658
chr14,TOMM20L,ENSG00000196860
chr14,ENSG00000258378,ENSG00000258378
chr14,TIMM9,ENSG00000100575
chr14,KIAA0586,ENSG00000100578
chr14,HSBP1P1,ENSG00000258650
chr14,HNRNPCP1,ENSG00000258900
chr14,RPL9P5,ENSG00000239510
chr14,DACT1,ENSG00000165617
chr14,LINC01500,ENSG00000258583
chr14,ENSG00000213598,ENSG00000213598
chr14,ENSG00000258734,ENSG00000258734
chr14,AKR1B1P5,ENSG00000258685
chr14,PPIAP5,ENSG00000258996
chr14,DAAM1,ENSG00000100592
chr14,GPR135,ENSG00000181619
chr14,L3HYPDH,ENSG00000126790
chr14,ENSG00000258782,ENSG00000258782
chr14,JKAMP,ENSG00000050130
chr14,CCDC175,ENSG00000151838
chr14,RTN1,ENSG00000139970
chr14,MIR5586,ENSG00000263629
chr14,ENSG00000261120,ENSG00000261120
chr14,LRRC9,ENSG00000131951
chr14,PCNX4-DT,ENSG00000258553
chr14,PCNX4,ENSG00000126773
chr14,DHRS7,ENSG00000100612
chr14,SCOCP1,ENSG00000258896
chr14,PSMA3P1,ENSG00000258563
chr14,RPL17P2,ENSG00000242135
chr14,ENSG00000254718,ENSG00000254718
chr14,PPM1A,ENSG00000100614
chr14,LINC02322,ENSG00000258556
chr14,C14orf39,ENSG00000179008
chr14,RBM8B,ENSG00000258427
chr14,GNRHR2P1,ENSG00000259169
chr14,SALL4P7,ENSG00000258692
chr14,SIX6,ENSG00000184302
chr14,ENSG00000258670,ENSG00000258670
chr14,ENSG00000258764,ENSG00000258764
chr14,ENSG00000244756,ENSG00000244756
chr14,ENSG00000241354,ENSG00000241354
chr14,SALRNA1,ENSG00000258952
chr14,SIX1,ENSG00000126778
chr14,SIX4,ENSG00000100625
chr14,MNAT1,ENSG00000020426
chr14,MAD2L1P1,ENSG00000258445
chr14,ENSG00000258892,ENSG00000258892
chr14,SRMP2,ENSG00000258485
chr14,TRMT5,ENSG00000126814
chr14,ENSG00000258656,ENSG00000258656
chr14,RNU6-398P,ENSG00000206870
chr14,SLC38A6,ENSG00000139974
chr14,PRKCH,ENSG00000027075
chr14,TMEM30B,ENSG00000182107
chr14,PRKCH-AS1,ENSG00000247287
chr14,ENSG00000258989,ENSG00000258989
chr14,ENSG00000258926,ENSG00000258926
chr14,LINC01303,ENSG00000250548
chr14,LINC03033,ENSG00000232774
chr14,HIF1A-AS1,ENSG00000258777
chr14,HIF1A,ENSG00000100644
chr14,HIF1A-AS3,ENSG00000258667
chr14,ENSG00000288928,ENSG00000288928
chr14,ENSG00000258964,ENSG00000258964
chr14,SNAPC1,ENSG00000023608
chr14,ENSG00000279633,ENSG00000279633
chr14,SYT16,ENSG00000139973
chr14,COX4I1P1,ENSG00000258956
chr14,ENSG00000258842,ENSG00000258842
chr14,ENSG00000289503,ENSG00000289503
chr14,ENSG00000258903,ENSG00000258903
chr14,SERTAD4BP,ENSG00000186369
chr14,ENSG00000288802,ENSG00000288802
chr14,LINC00644,ENSG00000259142
chr14,ENSG00000270852,ENSG00000270852
chr14,ENSG00000258638,ENSG00000258638
chr14,ATP5F1AP4,ENSG00000258877
chr14,KCNH5,ENSG00000140015
chr14,ENSG00000259093,ENSG00000259093
chr14,PARP1P2,ENSG00000258995
chr14,RHOJ,ENSG00000126785
chr14,ENSG00000258943,ENSG00000258943
chr14,GPHB5,ENSG00000179600
chr14,PPP2R5E,ENSG00000154001
chr14,ENSG00000252800,ENSG00000252800
chr14,ENSG00000261242,ENSG00000261242
chr14,ENSG00000205767,ENSG00000205767
chr14,GCATP1,ENSG00000270878
chr14,WDR89,ENSG00000140006
chr14,ENSG00000258800,ENSG00000258800
chr14,HSPE1P2,ENSG00000258645
chr14,RNU6-597P,ENSG00000202490
chr14,RNU6-1162P,ENSG00000207172
chr14,ENSG00000274015,ENSG00000274015
chr14,SGPP1,ENSG00000126821
chr14,EIF2S2P1,ENSG00000258778
chr14,RNU7-116P,ENSG00000252749
chr14,SYNE2,ENSG00000054654
chr14,ENSG00000258411,ENSG00000258411
chr14,RPS28P1,ENSG00000270912
chr14,ESR2,ENSG00000140009
chr14,MIR548H1,ENSG00000221537
chr14,ENSG00000214770,ENSG00000214770
chr14,TEX21P,ENSG00000234911
chr14,ENSG00000284664,ENSG00000284664
chr14,ENSG00000271511,ENSG00000271511
chr14,MTHFD1,ENSG00000100714
chr14,ENSG00000258824,ENSG00000258824
chr14,ENSG00000272909,ENSG00000272909
chr14,ZBTB25,ENSG00000089775
chr14,AKAP5,ENSG00000179841
chr14,ZBTB1,ENSG00000126804
chr14,HSPA2-AS1,ENSG00000259116
chr14,ENSG00000259160,ENSG00000259160
chr14,HSPA2,ENSG00000126803
chr14,PPP1R36,ENSG00000165807
chr14,ENSG00000259076,ENSG00000259076
chr14,NUP50P1,ENSG00000259010
chr14,ENSG00000289290,ENSG00000289290
chr14,PLEKHG3,ENSG00000126822
chr14,SPTB,ENSG00000070182
chr14,MIR7855,ENSG00000284269
chr14,ENSG00000288779,ENSG00000288779
chr14,RPPH1-2P,ENSG00000252497
chr14,CHURC1,ENSG00000258289
chr14,CHURC1-FNTB,ENSG00000125954
chr14,GPX2,ENSG00000176153
chr14,RAB15,ENSG00000139998
chr14,FNTB,ENSG00000257365
chr14,ENSG00000272158,ENSG00000272158
chr14,MAX,ENSG00000125952
chr14,MIR4706,ENSG00000266531
chr14,ENSG00000259118,ENSG00000259118
chr14,RNU2-14P,ENSG00000222985
chr14,LINC02324,ENSG00000255002
chr14,ENSG00000258878,ENSG00000258878
chr14,ENSG00000258760,ENSG00000258760
chr14,RPL21P7,ENSG00000258613
chr14,RPL36AP2,ENSG00000214759
chr14,PTBP1P,ENSG00000259078
chr14,MIR4708,ENSG00000266740
chr14,FUT8,ENSG00000033170
chr14,FUT8-AS1,ENSG00000276116
chr14,RPL21P8,ENSG00000180662
chr14,MIR625,ENSG00000207781
chr14,EIF1AXP2,ENSG00000258980
chr14,NCOA4P1,ENSG00000258629
chr14,FTH1P13,ENSG00000258960
chr14,ENSG00000258847,ENSG00000258847
chr14,ENSG00000277651,ENSG00000277651
chr14,YBX1P1,ENSG00000224861
chr14,LINC02290,ENSG00000258502
chr14,ENSG00000258561,ENSG00000258561
chr14,ENSG00000287833,ENSG00000287833
chr14,CCDC196,ENSG00000196553
chr14,GPHN,ENSG00000171723
chr14,ENSG00000258796,ENSG00000258796
chr14,ENSG00000289208,ENSG00000289208
chr14,ENSG00000258490,ENSG00000258490
chr14,GARIN2,ENSG00000172717
chr14,SF3B4P1,ENSG00000258988
chr14,PALS1,ENSG00000072415
chr14,ENSG00000286319,ENSG00000286319
chr14,ATP6V1D,ENSG00000100554
chr14,EIF2S1,ENSG00000134001
chr14,PLEK2,ENSG00000100558
chr14,MIR5694,ENSG00000265993
chr14,TMEM229B,ENSG00000198133
chr14,PLEKHH1,ENSG00000054690
chr14,PIGH,ENSG00000100564
chr14,ENSG00000259502,ENSG00000259502
chr14,ENSG00000259648,ENSG00000259648
chr14,ARG2,ENSG00000081181
chr14,ENSG00000286861,ENSG00000286861
chr14,VTI1B,ENSG00000100568
chr14,COX7A2P1,ENSG00000258626
chr14,RNA5SP386,ENSG00000272253
chr14,ENSG00000258466,ENSG00000258466
chr14,RDH11,ENSG00000072042
chr14,RDH12,ENSG00000139988
chr14,RN7SL369P,ENSG00000241542
chr14,RPL21P9,ENSG00000258618
chr14,ZFYVE26,ENSG00000072121
chr14,ENSG00000271697,ENSG00000271697
chr14,RN7SL213P,ENSG00000239820
chr14,ENSG00000258759,ENSG00000258759
chr14,RAD51B,ENSG00000182185
chr14,ENSG00000274666,ENSG00000274666
chr14,ENSG00000258837,ENSG00000258837
chr14,RN7SL706P,ENSG00000244677
chr14,RN7SL108P,ENSG00000243546
chr14,RPL7AP5,ENSG00000240210
chr14,PPIAP6,ENSG00000258477
chr14,ENSG00000287385,ENSG00000287385
chr14,ENSG00000259038,ENSG00000259038
chr14,ENSG00000258623,ENSG00000258623
chr14,RPL12P7,ENSG00000242941
chr14,ENSG00000287167,ENSG00000287167
chr14,ENSG00000287913,ENSG00000287913
chr14,RNU6-921P,ENSG00000207089
chr14,ENSG00000289583,ENSG00000289583
chr14,ZFP36L1,ENSG00000185650
chr14,ENSG00000289626,ENSG00000289626
chr14,MAGOH3P,ENSG00000270975
chr14,BLZF2P,ENSG00000258565
chr14,ACTN1,ENSG00000072110
chr14,HMGN1P3,ENSG00000258967
chr14,BANF1P1,ENSG00000258531
chr14,ACTN1-DT,ENSG00000259062
chr14,RPS29P1,ENSG00000242293
chr14,DCAF5,ENSG00000139990
chr14,ENSG00000289180,ENSG00000289180
chr14,DDX18P1,ENSG00000259165
chr14,ENSG00000276063,ENSG00000276063
chr14,GALNT16-AS1,ENSG00000258957
chr14,EXD2,ENSG00000081177
chr14,ENSG00000258520,ENSG00000258520
chr14,GALNT16,ENSG00000100626
chr14,ENSG00000280073,ENSG00000280073
chr14,ERH,ENSG00000100632
chr14,SLC39A9,ENSG00000029364
chr14,ENSG00000286424,ENSG00000286424
chr14,PLEKHD1,ENSG00000175985
chr14,ENSG00000244237,ENSG00000244237
chr14,CCDC177,ENSG00000267909
chr14,ENSG00000287310,ENSG00000287310
chr14,SUSD6,ENSG00000100647
chr14,ENSG00000273797,ENSG00000273797
chr14,SRSF5,ENSG00000100650
chr14,SLC10A1,ENSG00000100652
chr14,ENSG00000221060,ENSG00000221060
chr14,SMOC1,ENSG00000198732
chr14,RPL7AP6,ENSG00000242071
chr14,SLC8A3,ENSG00000100678
chr14,ENSG00000258422,ENSG00000258422
chr14,ENSG00000274330,ENSG00000274330
chr14,ENSG00000270610,ENSG00000270610
chr14,ADAM21P1,ENSG00000235812
chr14,ENSG00000259033,ENSG00000259033
chr14,COX16,ENSG00000133983
chr14,SYNJ2BP-COX16,ENSG00000258644
chr14,RNU2-51P,ENSG00000222640
chr14,SYNJ2BP,ENSG00000213463
chr14,ADAM21,ENSG00000139985
chr14,ENSG00000257759,ENSG00000257759
chr14,ADAM20P1,ENSG00000290783
chr14,RNU6-659P,ENSG00000252263
chr14,ADAM20,ENSG00000134007
chr14,ENSG00000274397,ENSG00000274397
chr14,MED6,ENSG00000133997
chr14,ENSG00000259115,ENSG00000259115
chr14,KRT18P7,ENSG00000258951
chr14,TTC9-DT,ENSG00000245466
chr14,RN7SL77P,ENSG00000240837
chr14,TTC9,ENSG00000133985
chr14,LINC01269,ENSG00000258689
chr14,MAP3K9,ENSG00000006432
chr14,MAP3K9-DT,ENSG00000259153
chr14,ENSG00000275630,ENSG00000275630
chr14,ENSG00000258431,ENSG00000258431
chr14,ENSG00000274818,ENSG00000274818
chr14,PCNX1,ENSG00000100731
chr14,ENSG00000287643,ENSG00000287643
chr14,ENSG00000258930,ENSG00000258930
chr14,GTF3AP2,ENSG00000258966
chr14,PTTG4P,ENSG00000258571
chr14,ENSG00000269927,ENSG00000269927
chr14,ENSG00000286423,ENSG00000286423
chr14,ENSG00000259907,ENSG00000259907
chr14,ENSG00000258517,ENSG00000258517
chr14,ENSG00000269945,ENSG00000269945
chr14,SIPA1L1-AS1,ENSG00000259146
chr14,SIPA1L1,ENSG00000197555
chr14,ENSG00000259079,ENSG00000259079
chr14,SNORD56B,ENSG00000207444
chr14,RN7SL683P,ENSG00000242330
chr14,ENSG00000285612,ENSG00000285612
chr14,ENSG00000285518,ENSG00000285518
chr14,ENSG00000266869,ENSG00000266869
chr14,RGS6,ENSG00000182732
chr14,ENSG00000286333,ENSG00000286333
chr14,MIR7843,ENSG00000273830
chr14,ENSG00000258871,ENSG00000258871
chr14,DPF3,ENSG00000205683
chr14,ENSG00000285936,ENSG00000285936
chr14,DCAF4,ENSG00000119599
chr14,RPL36P3,ENSG00000176043
chr14,ENSG00000259015,ENSG00000259015
chr14,ENSG00000239544,ENSG00000239544
chr14,ZFYVE1,ENSG00000165861
chr14,RN7SL586P,ENSG00000241487
chr14,RBM25-AS1,ENSG00000258813
chr14,RBM25,ENSG00000119707
chr14,ENSG00000258448,ENSG00000258448
chr14,PSEN1,ENSG00000080815
chr14,ENSG00000259109,ENSG00000259109
chr14,PAPLN,ENSG00000100767
chr14,PAPLN-AS1,ENSG00000258376
chr14,RNU6-419P,ENSG00000252839
chr14,ENSG00000258944,ENSG00000258944
chr14,NUMB,ENSG00000133961
chr14,ENSG00000285006,ENSG00000285006
chr14,ENSG00000284930,ENSG00000284930
chr14,ENSG00000251393,ENSG00000251393
chr14,HEATR4,ENSG00000187105
chr14,RIOX1,ENSG00000170468
chr14,ENSG00000258443,ENSG00000258443
chr14,ENSG00000258695,ENSG00000258695
chr14,ACOT1,ENSG00000184227
chr14,NT5CP2,ENSG00000258408
chr14,ENSG00000258603,ENSG00000258603
chr14,ACOT2,ENSG00000119673
chr14,NT5CP1,ENSG00000258524
chr14,ENSG00000279026,ENSG00000279026
chr14,ACOT4,ENSG00000177465
chr14,ENSG00000288797,ENSG00000288797
chr14,ACOT6,ENSG00000205669
chr14,NDUFB8P1,ENSG00000258972
chr14,DNAL1,ENSG00000119661
